Text,Sentiment,Emotions,translated_text,Justification
"आण्णा एवढ्या छोट्याशा मदतीचीही आठवण आपण ठेवलीत..त्याबद्दल मनापासुन धन्यवाद
",1,joy,"Anna, you remembered even such a small help..Thank you from the bottom of my heart for that.","The sentiment is positive due to the expression ""मनापासुन धन्यवाद"" (manapasun dhanyavad), which translates to ""thank you from the bottom of my heart,"" indicating deep gratitude and positive feeling."
केंद्रीय निवडणूक एक स्वायत्त संस्था असून त्यांनी समाजाच्या कल्याणासाठी वस्तुनिष्ठ काम केला आहे,1,neutral,The Central Election Commission is an autonomous body and has done objective work for the welfare of the society.,"The sentence expresses a neutral sentiment due to the objective description of the Election Commission and its work, focusing on ""वस्तुनिष्ठ काम"" (vastunishth kaam), meaning objective work. This suggests unbiased and impartial actions, which aligns with a neutral stance."
रक्षा बंधन आणि नारळी पौर्णिमेच्या हार्दिक शुभेच्छा!,1,neutral,Warm wishes on Raksha Bandhan and Narali Purnima!,"The sentiment is positive due to the phrase ""हार्दिक शुभेच्छा!"" (hardik shubhechha!), which translates to ""warm wishes"" and expresses goodwill."
" कापूस खरेदी जास्त प्रमाणात करावी या साठीचे आंदोलनाला यश
",1,joy,The movement for greater cotton procurement is a success.,"The sentiment and emotion are driven by the word ""यश"" (yash), which translates to ""success,"" indicating a positive outcome and thus joy."
"गणेशमूर्ती आमची, किंमत तुमची! आधार प्रतिष्ठानचा अनोखा उपक्रम ./?=",1,joy,"Our Ganesh idol, your price! Aadhar Pratishthan's unique initiative./?=","""अनोखा उपक्रम"" (anokha upakram), meaning ""unique initiative,"" suggests a positive and joyful feeling due to the novelty and potentially beneficial nature of the initiative."
"|| ॐ नम: शिवाय ||
आपणा सर्वांना च्या मन:पूर्वक शुभेच्छा....",1,joy,"|| Om Namah Shivaya ||
Heartfelt greetings to all of you....","""मन:पूर्वक शुभेच्छा"" (manahpoorvak shubhechha) translates to ""heartfelt greetings,"" indicating a positive sentiment and evoking joy. The word ""मन:पूर्वक"" (manahpoorvak) which means ""heartfelt"" and ""शुभेच्छा"" (shubhechha) meaning ""greetings"" together convey a sense of genuine goodwill and happiness."
युवा पिढीला घेऊन आपण स्वतः च मोठ व्यक्तिमत्त्व सिध्द करा....,1,joy,Let us prove ourselves as great personalities by taking the young generation...,"The sentiment is positive due to the phrase ""मोठ व्यक्तिमत्त्व सिध्द करा"" (moth vyaktimatva siddha kara), which translates to ""prove ourselves as great personalities,"" indicating a positive and empowering action."
सुप्रभात बाबा .//…,1,neutral,good morning baba .//…,"The sentiment is neutral due to the greeting ""सुप्रभात"" (Suprabhat), which simply means ""good morning"" and lacks any inherent emotional charge."
आज विराट कोहली ‘हा’ मोठा विक्रम आपल्या नावावर करणार !,1,joy,Today Virat Kohli will make this big record in his name!,"The phrase ""मोठा विक्रम"" (motha vikram), meaning ""big record,"" indicates a positive sentiment and contributes to the emotion of joy, as achieving a significant record is a positive event."
मुरहारी यंगलवार यांचा शिवरत्न पुरस्काराने सन्मान ./?=,1,neutral,Murhari Yangalwar honored with Shiv Ratna Award ./?=,"The sentence is neutral because it describes an event without expressing any explicit positive or negative sentiment. The phrase ""सन्मान"" (sanman), meaning ""honored,"" simply states a fact without conveying a specific emotional charge in this context."
